
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Andre Iguodala,23,76,76,3062,443,991,.447,48,155,.310,395,836,.472,.471,452,551,.820,77,357,434,432,152,33,261,200,1386
2,Samuel Dalembert,25,82,82,2535,356,658,.541,0,2,.000,356,656,.543,.541,167,224,.746,239,494,733,64,47,159,161,287,879
3,Kyle Korver,25,74,1,2288,372,845,.440,132,307,.430,240,538,.446,.518,191,209,.914,30,229,259,105,57,20,117,188,1067
4,Andre Miller,30,57,56,2144,307,661,.464,1,19,.053,306,642,.477,.465,160,198,.808,72,176,248,416,73,6,152,126,775
5,Willie Green,25,74,36,1842,357,868,.411,51,157,.325,306,711,.430,.441,74,111,.667,42,116,158,112,56,4,106,144,839
6,Steven Hunter,25,70,41,1605,188,326,.577,0,0,,188,326,.577,.577,74,151,.490,114,221,335,26,13,76,65,137,450
7,Joe Smith,31,54,11,1355,191,429,.445,0,4,.000,191,425,.449,.445,115,136,.846,107,253,360,46,31,20,63,125,497
8,Rodney Carney,22,67,35,1169,182,392,.464,25,72,.347,157,320,.491,.496,53,87,.609,39,89,128,26,38,23,43,118,442
9,Kevin Ollie,34,53,23,919,81,187,.433,0,2,.000,81,185,.438,.433,37,45,.822,8,66,74,130,21,1,47,76,199
10,Lou Williams,20,61,0,688,93,211,.441,12,37,.324,81,174,.466,.469,64,92,.696,17,53,70,110,22,1,46,42,262
11,Allen Iverson,31,15,15,640,151,366,.413,12,53,.226,139,313,.444,.429,154,174,.885,7,34,41,109,33,1,66,21,468
12,Chris Webber,33,18,18,544,89,230,.387,2,5,.400,87,225,.387,.391,18,28,.643,37,112,149,61,18,15,33,36,198
13,Alan Henderson,34,38,5,418,43,67,.642,0,0,,43,67,.642,.642,33,47,.702,48,59,107,10,9,12,12,62,119
14,Bobby Jones,23,44,5,336,43,93,.462,1,9,.111,42,84,.500,.468,23,41,.561,22,35,57,16,11,1,18,59,110
15,Shavlik Randolph,23,13,6,179,23,48,.479,0,0,,23,48,.479,.479,12,22,.545,19,35,54,4,7,10,9,23,58
16,Lou Amundson,24,10,0,87,6,15,.400,0,0,,6,15,.400,.400,4,10,.400,13,15,28,1,1,8,5,15,16
17,Ivan McFarlin,24,11,0,41,5,13,.385,0,1,.000,5,12,.417,.385,5,7,.714,7,4,11,1,0,0,1,8,15
18,Steven Smith,23,8,0,28,2,8,.250,0,0,,2,8,.250,.250,1,2,.500,1,5,6,0,1,0,2,4,5
,Team Totals,,82,,19880,2932,6408,.458,284,823,.345,2648,5585,.474,.480,1637,2135,.767,899,2353,3252,1669,590,390,1258,1671,7785
