
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,DeMarcus Cousins,22,75,74,2289,482,1036,.465,4,22,.182,478,1014,.471,.467,312,423,.738,222,524,746,199,108,55,225,269,1280
2,Jason Thompson,26,82,81,2285,374,745,.502,0,3,.000,374,742,.504,.502,143,206,.694,172,377,549,84,48,61,101,227,891
3,John Salmons,33,76,72,2278,244,612,.399,99,267,.371,145,345,.420,.480,85,110,.773,33,174,207,226,51,25,85,143,672
4,Isaiah Thomas,23,79,62,2122,366,832,.440,115,321,.358,251,511,.491,.509,253,287,.882,29,132,161,316,67,3,140,167,1100
5,Tyreke Evans,23,65,61,2016,366,765,.478,45,133,.338,321,632,.508,.508,210,271,.775,56,231,287,229,90,27,128,133,987
6,Marcus Thornton,25,72,8,1726,332,774,.429,141,379,.372,191,395,.484,.520,111,126,.881,50,131,181,91,61,4,68,105,916
7,Chuck Hayes,29,74,1,1209,84,190,.442,0,1,.000,84,189,.444,.442,30,48,.625,113,186,299,112,31,18,44,114,198
8,Jimmer Fredette,23,69,0,967,172,409,.421,65,156,.417,107,253,.423,.500,85,99,.859,19,52,71,92,31,3,68,64,494
9,Aaron Brooks,28,46,20,959,139,303,.459,48,127,.378,91,176,.517,.538,40,52,.769,12,66,78,108,29,7,63,89,366
10,James Johnson,25,54,11,878,117,283,.413,2,21,.095,115,262,.439,.417,40,67,.597,49,96,145,58,41,50,68,99,276
11,Thomas Robinson,21,51,0,809,103,243,.424,0,0,,103,243,.424,.424,41,71,.577,92,146,238,36,25,21,65,95,247
12,Francisco Garcia,31,40,15,710,77,205,.376,40,109,.367,37,96,.385,.473,12,14,.857,7,61,68,43,32,31,20,66,206
13,Patrick Patterson,23,24,3,556,83,168,.494,16,36,.444,67,132,.508,.542,11,14,.786,40,76,116,30,13,13,19,48,193
14,Travis Outlaw,28,38,2,444,74,177,.418,14,50,.280,60,127,.472,.458,38,52,.731,17,44,61,21,11,8,19,35,200
15,Toney Douglas,26,22,0,376,49,114,.430,21,54,.389,28,60,.467,.522,16,16,1.000,11,37,48,58,31,1,25,42,135
16,Cole Aldrich,24,15,0,175,21,37,.568,0,0,,21,37,.568,.568,8,11,.727,18,45,63,3,2,14,9,19,50
17,Tyler Honeycutt,22,9,0,32,3,11,.273,0,2,.000,3,9,.333,.273,2,2,1.000,3,7,10,2,0,1,5,2,8
,Team Totals,,82,,19830,3086,6904,.447,610,1681,.363,2476,5223,.474,.491,1437,1869,.769,943,2385,3328,1708,671,342,1199,1717,8219
