
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Andre Iguodala,24,82,82,3242,582,1277,.456,101,307,.329,481,970,.496,.495,365,506,.721,85,361,446,391,171,49,214,187,1630
2,Andre Miller,31,82,82,3016,569,1156,.492,3,34,.088,566,1122,.504,.494,257,333,.772,95,229,324,565,105,6,206,181,1398
3,Samuel Dalembert,26,82,82,2724,339,661,.513,0,1,.000,339,660,.514,.513,186,263,.707,304,545,849,45,40,192,155,269,864
4,Willie Green,26,74,74,1970,379,870,.436,51,179,.285,328,691,.475,.465,112,148,.757,32,150,182,151,54,22,109,119,921
5,Reggie Evans,27,81,61,1879,152,346,.439,1,1,1.000,151,345,.438,.441,120,257,.467,224,387,611,65,86,8,108,213,425
6,Lou Williams,21,80,0,1862,319,752,.424,55,153,.359,264,599,.441,.461,227,290,.783,41,126,167,253,81,13,125,130,920
7,Thaddeus Young,19,74,22,1554,264,490,.539,6,19,.316,258,471,.548,.545,76,103,.738,120,192,312,58,73,8,64,126,610
8,Jason Smith,21,76,1,1107,141,310,.455,4,14,.286,137,296,.463,.461,54,82,.659,77,153,230,20,22,50,48,142,340
9,Rodney Carney,23,70,6,1039,158,392,.403,38,120,.317,120,272,.441,.452,55,81,.679,50,99,149,32,39,23,34,96,409
10,Kyle Korver,26,25,0,657,90,227,.396,38,108,.352,52,119,.437,.480,31,34,.912,12,61,73,33,20,6,28,67,249
11,Kevin Ollie,35,40,0,300,29,69,.420,0,1,.000,29,68,.426,.420,12,15,.800,4,15,19,38,10,0,5,28,70
12,Calvin Booth,31,31,0,204,9,27,.333,0,0,,9,27,.333,.333,6,10,.600,6,32,38,8,6,18,4,35,24
13,Gordan Giricek,30,12,0,110,13,41,.317,5,15,.333,8,26,.308,.378,6,8,.750,1,13,14,11,3,1,8,9,37
14,Lou Amundson,25,16,0,64,8,16,.500,0,0,,8,16,.500,.500,2,7,.286,7,5,12,0,1,1,2,13,18
15,Shavlik Randolph,24,9,0,27,4,14,.286,0,0,,4,14,.286,.286,0,0,,9,2,11,3,1,3,2,5,8
,Team Totals,,82,,19755,3056,6648,.460,302,952,.317,2754,5696,.483,.482,1509,2137,.706,1067,2370,3437,1673,712,400,1172,1620,7923
