
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Joe Johnson,24,82,82,3340,632,1395,.453,128,360,.356,504,1035,.487,.499,261,330,.791,98,237,335,536,103,31,267,187,1653
2,Al Harrington,25,76,76,2782,551,1220,.452,66,191,.346,485,1029,.471,.479,243,350,.694,132,391,523,238,85,14,195,301,1411
3,Josh Smith,20,80,73,2559,329,774,.425,34,110,.309,295,664,.444,.447,210,292,.719,176,355,531,191,64,208,162,260,902
4,Zaza Pachulia,21,78,78,2452,307,681,.451,0,2,.000,307,679,.452,.451,297,404,.735,264,349,613,129,89,39,180,286,911
5,Josh Childress,22,74,10,2249,278,504,.552,32,65,.492,246,439,.560,.583,154,201,.766,134,253,387,131,86,39,101,184,742
6,Marvin Williams,19,79,7,1952,235,531,.443,13,53,.245,222,478,.464,.455,189,253,.747,122,261,383,63,48,24,83,227,672
7,Salim Stoudamire,23,61,1,1236,204,492,.415,82,216,.380,122,276,.442,.498,99,110,.900,12,104,116,75,27,3,82,118,589
8,Tyronn Lue,28,51,10,1234,192,418,.459,58,127,.457,134,291,.460,.529,118,138,.855,13,69,82,157,26,3,75,113,560
9,Royal Ivey,24,73,66,978,116,264,.439,4,10,.400,112,254,.441,.447,24,33,.727,31,65,96,74,24,7,23,147,260
10,Esteban Batista,22,57,3,495,34,80,.425,0,1,.000,34,79,.430,.425,33,53,.623,61,83,144,7,15,11,38,111,101
11,John Edwards,24,40,4,296,31,64,.484,0,0,,31,64,.484,.484,8,11,.727,18,30,48,5,3,15,12,76,70
12,Donta Smith,22,23,0,127,15,27,.556,2,4,.500,13,23,.565,.593,6,12,.500,3,11,14,9,8,0,4,20,38
13,Anthony Grundy,26,12,0,108,19,38,.500,5,15,.333,14,23,.609,.566,9,14,.643,1,16,17,9,7,0,9,14,52
14,John Thomas,30,11,0,66,3,7,.429,0,0,,3,7,.429,.429,3,4,.750,3,7,10,1,2,0,4,10,9
15,Tony Delk,32,1,0,7,0,1,.000,0,0,,0,1,.000,.000,2,2,1.000,1,1,2,0,0,0,0,0,2
,Team Totals,,82,,19880,2946,6496,.454,424,1154,.367,2522,5342,.472,.486,1656,2207,.750,1069,2232,3301,1625,587,394,1284,2054,7972
