
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Morris Peterson,28,82,77,3140,478,1096,.436,177,448,.395,301,648,.465,.517,241,294,.820,65,316,381,190,104,15,126,223,1374
2,Mike James,30,79,79,2925,576,1228,.469,169,382,.442,407,846,.481,.538,283,338,.837,45,217,262,460,72,3,206,214,1604
3,Chris Bosh,21,70,70,2751,549,1087,.505,0,13,.000,549,1074,.511,.505,474,581,.816,204,443,647,181,50,79,157,209,1572
4,Charlie Villanueva,21,81,36,2361,435,940,.463,70,214,.327,365,726,.503,.500,113,160,.706,181,340,521,88,60,63,99,247,1053
5,Matt Bonner,25,78,6,1710,209,467,.448,102,243,.420,107,224,.478,.557,63,76,.829,86,198,284,56,49,31,32,216,583
6,Joey Graham,23,80,24,1581,198,414,.478,29,87,.333,169,327,.517,.513,108,133,.812,57,187,244,60,37,13,92,228,533
7,Jose Calderon,24,64,11,1487,132,312,.423,7,43,.163,125,269,.465,.434,78,92,.848,30,111,141,288,42,4,101,93,349
8,Jalen Rose,33,46,22,1236,180,446,.404,31,115,.270,149,331,.450,.438,166,217,.765,15,114,129,113,20,10,65,101,557
9,Rafael Araujo,25,52,34,601,53,145,.366,0,1,.000,53,144,.368,.366,15,28,.536,43,101,144,15,24,6,42,104,121
10,Pape Sow,24,42,25,590,53,123,.431,0,0,,53,123,.431,.431,41,57,.719,54,92,146,8,21,19,30,118,147
11,Eric Williams,33,28,11,352,29,75,.387,5,18,.278,24,57,.421,.420,28,38,.737,10,40,50,15,7,2,15,55,91
12,Darrick Martin,34,40,0,339,34,97,.351,16,40,.400,18,57,.316,.433,18,24,.750,2,18,20,57,17,0,15,42,102
13,Loren Woods,27,27,4,324,28,59,.475,0,1,.000,28,58,.483,.475,6,14,.429,44,66,110,4,9,23,16,49,62
14,Andre Barrett,23,17,0,261,35,97,.361,2,13,.154,33,84,.393,.371,6,9,.667,8,14,22,50,10,0,14,12,78
15,Antonio Davis,37,8,8,191,14,31,.452,0,0,,14,31,.452,.452,7,20,.350,15,21,36,7,3,1,8,26,35
16,Aaron Williams,34,14,3,99,10,19,.526,0,0,,10,19,.526,.526,5,6,.833,5,10,15,1,4,3,5,28,25
17,Alvin Williams,31,1,0,10,0,3,.000,0,2,.000,0,1,.000,.000,1,2,.500,0,3,3,0,0,0,0,0,1
,Team Totals,,82,,19955,3013,6639,.454,608,1620,.375,2405,5019,.479,.500,1653,2089,.791,864,2291,3155,1593,529,272,1071,1965,8287
