
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Richard Jefferson,29,81,70,2520,362,775,.467,59,187,.316,303,588,.515,.505,211,287,.735,58,298,356,158,45,40,105,178,994
2,Tim Duncan,33,78,77,2438,561,1082,.518,2,11,.182,559,1071,.522,.519,271,374,.725,221,567,788,246,45,117,140,152,1395
3,George Hill,23,78,43,2276,353,738,.478,75,188,.399,278,550,.505,.529,183,237,.772,42,163,205,226,69,26,101,222,964
4,Manu Ginobili,32,75,21,2150,398,903,.441,132,350,.377,266,553,.481,.514,309,355,.870,68,216,284,370,103,24,154,154,1237
5,Tony Parker,27,56,50,1728,349,716,.487,10,34,.294,339,682,.497,.494,186,246,.756,7,128,135,317,29,8,149,96,894
6,Antonio McDyess,35,77,50,1617,205,428,.479,0,2,.000,205,426,.481,.479,36,57,.632,149,306,455,83,43,32,79,147,446
7,Keith Bogans,29,79,50,1559,120,298,.403,70,196,.357,50,102,.490,.520,37,50,.740,25,151,176,95,45,12,53,156,347
8,Roger Mason,29,79,5,1515,193,496,.389,88,264,.333,105,232,.453,.478,27,34,.794,11,151,162,137,30,14,59,99,501
9,DeJuan Blair,20,82,23,1494,275,495,.556,0,2,.000,275,493,.558,.556,88,161,.547,200,326,526,65,50,39,112,224,638
10,Matt Bonner,29,65,8,1161,166,372,.446,90,231,.390,76,141,.539,.567,35,48,.729,52,162,214,68,30,24,39,109,457
11,Michael Finley,36,25,6,395,37,97,.381,13,41,.317,24,56,.429,.448,6,9,.667,5,33,38,19,6,4,13,12,93
12,Malik Hairston,22,47,0,317,40,76,.526,2,11,.182,38,65,.585,.539,17,30,.567,13,36,49,16,4,9,11,29,99
13,Garrett Temple,23,13,4,193,28,64,.438,10,23,.435,18,41,.439,.516,14,21,.667,3,11,14,12,8,2,11,25,80
14,Theo Ratliff,36,21,3,183,16,36,.444,0,0,,16,36,.444,.444,2,4,.500,15,25,40,9,3,18,16,27,34
15,Ian Mahinmi,23,26,0,165,35,55,.636,0,0,,35,55,.636,.636,31,47,.660,13,39,52,2,3,8,15,32,101
16,Marcus Haislip,29,10,0,44,10,21,.476,3,5,.600,7,16,.438,.548,2,5,.400,4,6,10,0,0,2,3,5,25
17,Cedric Jackson,23,3,0,25,2,7,.286,0,2,.000,2,5,.400,.286,3,4,.750,1,3,4,6,3,2,2,2,7
,Team Totals,,82,,19780,3150,6659,.473,554,1547,.358,2596,5112,.508,.515,1458,1969,.740,887,2621,3508,1829,516,381,1116,1669,8312
