
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Andrew Bogut,23,78,78,2720,465,910,.511,0,7,.000,465,903,.515,.511,189,322,.587,245,518,763,199,64,135,172,254,1119
2,Michael Redd,28,72,71,2702,550,1243,.442,130,359,.362,420,884,.475,.495,402,490,.820,85,224,309,247,65,13,181,120,1632
3,Mo Williams,25,66,66,2410,441,919,.480,89,231,.385,352,688,.512,.528,166,194,.856,37,193,230,419,78,10,182,188,1137
4,Charlie Villanueva,23,76,31,1829,354,814,.435,55,185,.297,299,629,.475,.469,123,157,.783,145,321,466,78,30,35,107,174,886
5,Desmond Mason,30,59,56,1702,230,477,.482,0,0,,230,477,.482,.482,114,173,.659,75,181,256,121,40,30,83,106,574
6,Yi Jianlian,20,66,49,1647,219,520,.421,6,21,.286,213,499,.427,.427,122,145,.841,106,238,344,55,36,56,90,153,566
7,Charlie Bell,28,68,5,1628,185,486,.381,74,217,.341,111,269,.413,.457,70,87,.805,31,136,167,210,52,2,76,121,514
8,Bobby Simmons,27,70,21,1521,209,496,.421,60,171,.351,149,325,.458,.482,53,70,.757,67,159,226,80,50,5,78,140,531
9,Royal Ivey,26,75,20,1437,149,378,.394,35,107,.327,114,271,.421,.440,85,117,.726,38,80,118,160,45,7,75,166,418
10,Michael Ruffin,31,46,2,632,33,62,.532,0,0,,33,62,.532,.532,25,63,.397,90,96,186,24,31,19,19,93,91
11,Dan Gadzuric,29,51,4,534,64,154,.416,0,1,.000,64,153,.418,.416,33,63,.524,67,77,144,11,20,24,34,83,161
12,Ramon Sessions,21,17,7,450,51,117,.436,3,7,.429,48,110,.436,.449,32,41,.780,8,50,58,127,17,3,36,26,137
13,Jake Voskuhl,30,44,0,386,37,80,.463,0,0,,37,80,.463,.463,24,29,.828,30,67,97,13,9,21,29,83,98
14,Awvee Storey,30,26,0,259,39,89,.438,0,7,.000,39,82,.476,.438,14,29,.483,31,23,54,16,7,1,10,41,92
,Team Totals,,82,,19855,3026,6745,.449,452,1313,.344,2574,5432,.474,.482,1452,1980,.733,1055,2363,3418,1760,544,361,1210,1748,7956
