
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jamal Crawford,25,79,27,2555,366,879,.416,101,293,.345,265,586,.452,.474,295,357,.826,36,212,248,301,87,15,175,150,1128
2,Stephon Marbury,28,60,60,2193,349,774,.451,33,104,.317,316,670,.472,.472,246,326,.755,25,150,175,382,63,4,157,143,977
3,Eddy Curry,23,72,69,1865,336,597,.563,0,0,,336,597,.563,.563,307,486,.632,145,287,432,19,28,56,179,239,979
4,Channing Frye,22,65,14,1572,305,640,.477,3,9,.333,302,631,.479,.479,189,229,.825,138,236,374,53,30,47,97,200,802
5,Nate Robinson,21,72,26,1544,230,565,.407,58,146,.397,172,419,.411,.458,152,202,.752,56,111,167,147,59,1,114,201,670
6,Quentin Richardson,25,55,43,1442,163,459,.355,64,188,.340,99,271,.365,.425,61,91,.670,65,165,230,88,39,6,56,134,451
7,Maurice Taylor,29,67,13,1210,182,389,.468,0,1,.000,182,388,.469,.468,58,83,.699,65,164,229,53,21,14,103,177,422
8,David Lee,22,67,14,1129,137,230,.596,0,0,,137,230,.596,.596,71,123,.577,109,194,303,43,30,20,51,124,345
9,Malik Rose,31,72,35,1119,105,281,.374,1,1,1.000,104,280,.371,.375,107,137,.781,84,175,259,67,43,14,80,145,318
10,Qyntel Woods,24,49,16,1013,129,254,.508,22,60,.367,107,194,.552,.551,49,76,.645,44,146,190,47,32,13,61,96,329
11,Antonio Davis,37,36,31,749,68,159,.428,0,1,.000,68,158,.430,.428,45,61,.738,75,97,172,14,20,9,43,99,181
12,Jalen Rose,33,26,23,747,110,239,.460,28,57,.491,82,182,.451,.519,82,101,.812,13,69,82,68,10,3,50,55,330
13,Jackie Butler,20,55,0,740,117,215,.544,0,0,,117,215,.544,.544,58,77,.753,67,116,183,25,17,31,62,127,292
14,Trevor Ariza,20,36,10,709,61,146,.418,1,3,.333,60,143,.420,.421,42,77,.545,49,88,137,46,43,9,46,78,165
15,Steve Francis,28,24,15,659,84,190,.442,7,13,.538,77,177,.435,.461,83,109,.761,14,57,71,83,23,6,58,62,258
16,Jerome James,30,45,9,406,56,121,.463,0,0,,56,121,.463,.463,25,40,.625,39,52,91,12,3,23,51,104,137
17,Ime Udoka,28,8,0,114,9,24,.375,1,3,.333,8,21,.381,.396,3,6,.500,3,14,17,6,1,0,2,8,22
18,Matt Barnes,25,6,5,93,11,30,.367,1,4,.250,10,26,.385,.383,3,4,.750,7,17,24,6,4,0,6,8,26
19,Anfernee Hardaway,34,4,0,72,4,14,.286,0,1,.000,4,13,.308,.286,2,2,1.000,0,10,10,8,2,0,6,7,10
,Team Totals,,82,,19930,2822,6206,.455,320,884,.362,2502,5322,.470,.481,1878,2587,.726,1034,2360,3394,1468,555,271,1449,2157,7842
