
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tim Duncan,30,80,80,2726,618,1131,.546,1,9,.111,617,1122,.550,.547,362,568,.637,213,633,846,273,66,190,224,203,1599
2,Tony Parker,24,77,77,2499,570,1096,.520,15,38,.395,555,1058,.525,.527,274,350,.783,34,216,250,420,82,6,191,137,1429
3,Bruce Bowen,35,82,82,2464,189,467,.405,89,232,.384,100,235,.426,.500,43,73,.589,23,200,223,117,62,25,65,175,510
4,Manu Ginobili,29,75,36,2060,396,854,.464,128,323,.396,268,531,.505,.539,320,372,.860,59,268,327,263,109,27,157,155,1240
5,Michael Finley,33,82,16,1823,273,663,.412,104,286,.364,169,377,.448,.490,90,98,.918,34,189,223,108,32,16,46,76,740
6,Brent Barry,35,75,28,1631,202,425,.475,128,287,.446,74,138,.536,.626,103,117,.880,17,143,160,138,56,12,61,88,635
7,Fabricio Oberto,31,79,33,1365,158,281,.562,0,0,,158,281,.562,.562,33,51,.647,131,237,368,68,25,24,69,213,349
8,Francisco Elson,30,70,41,1332,144,282,.511,0,2,.000,144,280,.514,.511,62,80,.775,81,255,336,55,31,59,86,184,350
9,Robert Horry,36,68,8,1124,90,251,.359,50,149,.336,40,102,.392,.458,38,64,.594,73,156,229,77,45,41,44,105,268
10,Beno Udrih,24,73,1,948,127,344,.369,33,115,.287,94,229,.410,.417,53,60,.883,11,71,82,122,27,1,56,70,340
11,Jacque Vaughn,31,64,4,760,71,167,.425,1,2,.500,70,165,.424,.428,49,65,.754,8,60,68,131,24,2,40,74,192
12,Matt Bonner,26,56,0,653,106,237,.447,36,94,.383,70,143,.490,.523,27,38,.711,64,92,156,22,17,11,25,67,275
13,James White,24,6,2,137,18,41,.439,2,7,.286,16,34,.471,.463,12,15,.800,3,17,20,5,3,1,5,7,50
14,Jackie Butler,21,11,2,103,16,35,.457,0,0,,16,35,.457,.457,9,10,.900,6,16,22,5,2,0,10,16,41
15,Eric Williams,34,16,0,88,15,34,.441,8,17,.471,7,17,.412,.559,4,7,.571,1,13,14,6,2,0,5,6,42
16,Melvin Ely,28,6,0,65,6,20,.300,0,0,,6,20,.300,.300,7,12,.583,3,11,14,4,4,2,5,12,19
,Team Totals,,82,,19780,2999,6328,.474,595,1561,.381,2404,4767,.504,.521,1486,1980,.751,761,2577,3338,1814,587,417,1137,1588,8079
