
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kirk Hinrich,27,75,72,2380,330,797,.414,84,240,.350,246,557,.442,.467,118,142,.831,28,216,244,452,87,19,157,224,862
2,Ben Gordon,24,72,27,2291,464,1069,.434,142,346,.410,322,723,.445,.500,266,293,.908,40,181,221,213,55,8,150,171,1336
3,Luol Deng,22,63,59,2128,429,896,.479,8,22,.364,421,874,.482,.483,204,265,.770,136,258,394,155,57,29,120,117,1070
4,Andres Nocioni,28,82,27,2021,379,877,.432,126,346,.364,253,531,.476,.504,196,243,.807,48,294,342,95,25,43,133,245,1080
5,Ben Wallace,33,50,50,1627,101,271,.373,0,4,.000,101,267,.378,.373,53,125,.424,175,266,441,92,69,80,49,86,255
6,Joakim Noah,22,74,31,1534,177,367,.482,0,1,.000,177,366,.484,.482,134,194,.691,174,242,416,84,68,64,89,173,488
7,Chris Duhon,25,66,18,1490,133,344,.387,54,155,.348,79,189,.418,.465,65,80,.813,19,97,116,263,48,2,71,92,385
8,Thabo Sefolosha,23,69,22,1436,180,421,.428,29,88,.330,151,333,.453,.462,75,104,.721,50,205,255,129,61,30,93,128,464
9,Tyrus Thomas,21,74,27,1330,186,440,.423,1,6,.167,185,434,.426,.424,129,174,.741,102,240,342,90,48,72,77,170,502
10,Joe Smith,32,50,35,1146,225,483,.466,0,1,.000,225,482,.467,.466,109,135,.807,108,157,265,47,25,31,49,113,559
11,Larry Hughes,29,28,25,810,125,323,.387,24,68,.353,101,255,.396,.424,62,80,.775,12,75,87,87,39,6,44,48,336
12,Aaron Gray,23,61,1,613,103,204,.505,0,1,.000,103,203,.507,.505,56,99,.566,70,98,168,41,21,16,57,117,262
13,Drew Gooden,26,18,14,558,100,217,.461,0,3,.000,100,214,.467,.461,52,64,.813,58,109,167,31,13,23,31,59,252
14,Adrian Griffin,33,22,2,222,24,60,.400,0,0,,24,60,.400,.400,3,7,.429,19,18,37,22,12,1,16,19,51
15,Viktor Khryapa,25,9,0,105,12,31,.387,0,1,.000,12,30,.400,.387,8,14,.571,6,14,20,8,6,0,6,11,32
16,Thomas Gardner,22,4,0,45,9,23,.391,3,12,.250,6,11,.545,.457,0,2,.000,3,1,4,1,0,0,4,4,21
17,Demetris Nichols,23,11,0,30,5,15,.333,3,10,.300,2,5,.400,.433,0,0,,0,4,4,1,0,3,2,4,13
18,Shannon Brown,22,6,0,22,3,15,.200,0,1,.000,3,14,.214,.200,3,6,.500,1,1,2,0,1,2,5,2,9
19,Cedric Simmons,22,7,0,19,2,8,.250,0,0,,2,8,.250,.250,0,2,.000,1,2,3,0,0,0,2,1,4
,Team Totals,,82,,19805,2987,6861,.435,474,1305,.363,2513,5556,.452,.470,1533,2029,.756,1050,2478,3528,1811,635,429,1197,1784,7981
