
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Goran Dragic,27,76,75,2668,552,1093,.505,122,299,.408,430,794,.542,.561,316,416,.760,69,176,245,447,104,22,213,206,1542
2,P.J. Tucker,28,81,81,2490,265,615,.431,74,191,.387,191,424,.450,.491,156,201,.776,161,368,529,141,110,23,102,204,760
3,Gerald Green,28,82,48,2330,448,1006,.445,204,510,.400,244,496,.492,.547,195,230,.848,48,227,275,122,70,42,145,220,1295
4,Channing Frye,30,82,82,2312,336,778,.432,160,432,.370,176,346,.509,.535,78,95,.821,73,343,416,98,60,63,89,245,910
5,Markieff Morris,24,81,0,2153,411,845,.486,34,108,.315,377,737,.512,.507,259,327,.792,139,346,485,144,68,51,147,232,1115
6,Miles Plumlee,25,80,79,1964,286,553,.517,0,0,,286,553,.517,.517,74,132,.561,198,428,626,43,50,90,111,185,646
7,Marcus Morris,24,82,1,1800,288,651,.442,99,260,.381,189,391,.483,.518,121,159,.761,84,235,319,88,72,18,95,157,796
8,Eric Bledsoe,24,43,40,1416,265,556,.477,50,140,.357,215,416,.517,.522,183,237,.772,27,175,202,235,69,14,143,99,763
9,Ish Smith,25,70,1,1006,119,281,.423,1,23,.043,118,258,.457,.425,22,39,.564,31,98,129,179,49,13,65,66,261
10,Archie Goodwin,19,52,0,533,76,167,.455,5,36,.139,71,131,.542,.470,37,55,.673,25,62,87,20,20,11,44,45,194
11,Leandro Barbosa,31,20,0,368,56,131,.427,7,25,.280,49,106,.462,.454,31,39,.795,5,32,37,32,7,4,19,30,150
12,Alex Len,20,42,3,362,33,78,.423,0,0,,33,78,.423,.423,20,31,.645,39,60,99,4,4,18,26,68,86
13,Dionte Christmas,27,31,0,198,22,62,.355,9,31,.290,13,31,.419,.427,18,24,.750,13,25,38,8,2,3,6,19,71
14,Shavlik Randolph,30,14,0,95,7,14,.500,0,0,,7,14,.500,.500,6,11,.545,7,18,25,1,3,1,5,15,20
15,Viacheslav Kravtsov,26,20,0,59,8,15,.533,0,0,,8,15,.533,.533,4,8,.500,9,8,17,1,0,1,6,7,20
,Team Totals,,82,,19755,3172,6845,.463,765,2055,.372,2407,4790,.503,.519,1520,2004,.758,928,2601,3529,1563,688,374,1258,1798,8629
