
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Danny Granger,28,62,62,2062,391,941,.416,123,323,.381,268,618,.434,.481,254,291,.873,79,228,307,109,62,40,110,144,1159
2,Paul George,21,66,66,1958,281,639,.440,90,234,.385,191,405,.472,.510,146,182,.802,56,314,370,158,108,38,117,191,798
3,Roy Hibbert,25,65,65,1937,332,668,.497,0,1,.000,332,667,.498,.497,170,239,.711,213,359,572,108,32,128,128,195,834
4,David West,31,66,66,1925,349,716,.487,2,9,.222,347,707,.491,.489,142,176,.807,118,315,433,140,52,46,93,160,842
5,Darren Collison,24,60,56,1878,230,523,.440,34,94,.362,196,429,.457,.472,127,153,.830,30,157,187,287,49,14,114,101,621
6,Tyler Hansbrough,26,66,0,1442,194,479,.405,0,1,.000,194,478,.406,.405,226,278,.813,113,177,290,30,54,9,65,159,614
7,George Hill,25,50,9,1274,168,380,.442,54,147,.367,114,233,.489,.513,91,117,.778,31,120,151,145,42,17,52,98,481
8,Dahntay Jones,31,65,3,1052,115,281,.409,33,77,.429,82,204,.402,.468,83,99,.838,23,94,117,63,23,11,46,119,346
9,Lou Amundson,29,60,0,753,89,207,.430,0,0,,89,207,.430,.430,35,82,.427,94,128,222,14,27,44,45,125,213
10,A.J. Price,25,44,1,568,59,174,.339,26,88,.295,33,86,.384,.414,28,35,.800,13,48,61,86,20,2,32,30,172
11,Lance Stephenson,21,42,1,442,47,125,.376,4,30,.133,43,95,.453,.392,8,17,.471,12,41,53,46,21,5,36,30,106
12,Leandro Barbosa,29,22,0,436,73,183,.399,25,59,.424,48,124,.387,.467,25,33,.758,12,37,49,33,20,0,26,34,196
13,Jeff Foster,35,11,0,141,9,18,.500,1,1,1.000,8,17,.471,.528,6,9,.667,18,24,42,4,8,1,7,26,25
14,Jeff Ayres,24,20,1,106,15,36,.417,0,0,,15,36,.417,.417,4,7,.571,12,21,33,4,3,2,2,16,34
15,Kyrylo Fesenko,25,3,0,17,2,5,.400,0,0,,2,5,.400,.400,4,6,.667,2,7,9,1,2,0,0,2,8
,Team Totals,,66,,15990,2354,5375,.438,392,1064,.368,1962,4311,.455,.474,1349,1724,.782,826,2070,2896,1228,523,357,925,1430,6449
