
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Matt Harpring,28,78,55,2584,418,855,.489,9,43,.209,409,812,.504,.494,245,315,.778,196,284,480,142,70,16,133,250,1090
2,Mehmet Okur,25,82,25,2304,354,756,.468,17,63,.270,337,693,.486,.479,329,387,.850,194,422,616,166,32,68,141,227,1054
3,Raja Bell,28,63,32,1790,303,667,.454,54,134,.403,249,533,.467,.495,112,150,.747,48,153,201,91,44,8,79,205,772
4,Carlos Boozer,23,51,51,1772,361,693,.521,0,1,.000,361,692,.522,.521,187,268,.698,141,316,457,144,41,24,137,179,909
5,Gordan Giricek,27,81,44,1660,283,632,.448,38,105,.362,245,527,.465,.478,111,137,.810,25,157,182,137,46,11,90,155,715
6,Howard Eisley,32,74,1,1428,161,405,.398,27,103,.262,134,302,.444,.431,66,83,.795,15,75,90,250,45,9,111,156,415
7,Keith McLeod,25,53,47,1382,143,408,.350,18,72,.250,125,336,.372,.373,112,146,.767,20,93,113,236,63,12,99,138,416
8,Andrei Kirilenko,23,41,37,1349,207,420,.493,23,77,.299,184,343,.536,.520,203,259,.784,89,166,255,132,67,136,90,101,640
9,Jarron Collins,26,50,38,961,65,157,.414,0,1,.000,65,156,.417,.414,83,119,.697,57,107,164,61,11,6,34,146,213
10,Kirk Snyder,21,68,7,906,122,328,.372,30,85,.353,92,243,.379,.418,64,96,.667,50,71,121,36,26,19,58,116,338
11,Kris Humphries,19,67,4,873,116,287,.404,2,6,.333,114,281,.406,.408,44,101,.436,73,124,197,43,25,18,52,96,278
12,Curtis Borchardt,24,67,23,859,74,172,.430,0,0,,74,172,.430,.430,52,71,.732,86,138,224,49,10,32,52,160,200
13,Carlos Arroyo,25,30,16,742,93,232,.401,7,18,.389,86,214,.402,.416,53,63,.841,11,35,46,152,20,3,55,67,246
14,Raul Lopez,24,31,15,518,57,135,.422,20,45,.444,37,90,.411,.496,27,33,.818,7,32,39,123,22,3,47,78,161
15,Ben Handlogten,31,21,5,297,43,83,.518,0,1,.000,43,82,.524,.518,9,17,.529,23,42,65,13,7,5,18,55,95
16,Randy Livingston,29,17,4,227,22,52,.423,5,8,.625,17,44,.386,.471,15,17,.882,3,9,12,45,12,2,14,28,64
17,Aleksandar Radojevic,28,12,6,128,6,19,.316,0,0,,6,19,.316,.316,7,10,.700,9,19,28,6,0,2,15,32,19
,Team Totals,,82,,19780,2828,6301,.449,250,762,.328,2578,5539,.465,.469,1719,2272,.757,1047,2243,3290,1826,541,374,1292,2189,7625
