
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Pau Gasol,30,82,82,3037,593,1120,.529,1,3,.333,592,1117,.530,.530,354,430,.823,268,568,836,273,48,130,142,203,1541
2,Kobe Bryant,32,82,82,2779,740,1639,.451,115,356,.323,625,1283,.487,.487,483,583,.828,83,336,419,388,99,12,243,172,2078
3,Lamar Odom,31,82,35,2639,473,893,.530,68,178,.382,405,715,.566,.568,166,246,.675,175,535,710,249,47,61,139,200,1180
4,Metta World Peace,31,82,82,2410,261,658,.397,83,233,.356,178,425,.419,.460,92,136,.676,100,167,267,175,124,36,90,181,697
5,Derek Fisher,36,82,82,2297,206,529,.389,63,159,.396,143,370,.386,.449,83,103,.806,14,138,152,224,99,8,70,192,558
6,Steve Blake,30,79,0,1581,110,306,.359,73,193,.378,37,113,.327,.479,26,30,.867,19,137,156,170,40,3,73,99,319
7,Shannon Brown,25,82,0,1568,273,643,.425,74,212,.349,199,431,.462,.482,92,101,.911,35,122,157,96,67,16,75,124,712
8,Andrew Bynum,23,54,47,1500,237,413,.574,0,0,,237,413,.574,.574,138,209,.660,170,338,508,73,19,106,74,140,612
9,Matt Barnes,30,53,0,1020,131,279,.470,34,107,.318,97,172,.564,.530,60,77,.779,73,155,228,71,39,22,58,127,356
10,Luke Walton,30,54,0,484,38,116,.328,8,34,.235,30,82,.366,.362,7,10,.700,9,58,67,62,9,4,31,38,91
11,Derrick Caracter,22,41,0,215,32,66,.485,0,0,,32,66,.485,.485,17,23,.739,19,24,43,7,4,10,19,47,81
12,Devin Ebanks,21,20,0,118,21,51,.412,2,5,.400,19,46,.413,.431,18,23,.783,15,12,27,2,4,5,6,7,62
13,Theo Ratliff,37,10,0,71,1,6,.167,0,0,,1,6,.167,.167,0,2,.000,6,7,13,3,2,5,3,7,2
14,Sasha Vujacic,26,11,0,54,8,23,.348,3,7,.429,5,16,.313,.413,1,2,.500,1,3,4,5,1,0,5,7,20
15,Joe Smith,35,12,0,44,2,12,.167,0,0,,2,12,.167,.167,2,2,1.000,2,16,18,3,0,4,3,10,6
16,Trey Johnson,26,1,0,13,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,0,0,0,0,0,0,0,1,6
,Team Totals,,82,,19830,3128,6757,.463,524,1487,.352,2604,5270,.494,.502,1541,1979,.779,989,2616,3605,1801,602,422,1073,1555,8321
