SEASON_ID,TEAM_ID,GROUP_SET,PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER
41998,1610612765,Players,1756,Ryan Stack,18,4,14,0.222,11.2,0.8,2.1,0.378,0.0,0.0,0.0,1.1,1.1,0.95,1.1,0.8,1.9,0.3,0.5,0.1,0.6,0.3,1.7,0.0,2.6,-3.7,0,0,9.85418577853
41998,1610612765,Players,431,Shawn Kemp,42,21,21,0.5,35.0,6.6,13.7,0.482,0.0,0.0,0.5,7.3,9.3,0.789,3.1,6.1,9.2,2.4,3.0,1.1,1.1,2.1,3.8,0.0,20.5,0.6,20,0,25.0547255891
41998,1610612765,Players,958,Vitaly Potapenko,17,8,9,0.471,27.5,3.2,7.4,0.437,0.0,0.1,0.0,1.9,2.9,0.673,1.4,4.2,5.5,0.9,1.6,0.6,0.9,0.8,3.1,0.1,8.4,2.5,1,0,10.2923783974
41998,1610612765,Players,445,Wesley Person,45,22,23,0.489,29.8,4.4,9.7,0.453,1.7,4.4,0.375,0.7,1.2,0.604,0.4,2.7,3.2,1.8,0.9,0.8,0.4,0.4,1.2,0.0,11.2,-2.0,0,0,15.591315208
41998,1610612765,Players,980,Zydrunas Ilgauskas,5,2,3,0.4,34.1,5.8,11.4,0.509,0.0,0.0,0.0,3.6,6.0,0.6,3.4,5.4,8.8,0.8,1.8,0.8,1.4,0.8,4.8,0.0,15.2,-2.4,2,0,18.2391463444
41998,1610612744,Players,692,Andrew DeClercq,33,14,19,0.424,25.5,3.3,6.6,0.502,0.0,0.0,0.0,2.3,3.4,0.679,2.2,3.7,5.8,0.6,1.0,1.1,0.6,0.6,3.3,0.0,9.0,-2.2,2,0,16.1731544138
41998,1610612744,Players,226,Antonio Lang,10,5,5,0.5,6.5,0.4,0.6,0.667,0.0,0.0,0.0,0.5,0.9,0.556,0.6,1.0,1.6,0.1,0.4,0.2,0.1,0.1,1.3,0.0,1.3,-2.9,0,0,8.05119863445
41998,1610612744,Players,682,Bob Sura,50,22,28,0.44,16.8,1.4,4.2,0.333,0.2,0.9,0.2,1.3,2.1,0.631,0.4,1.6,2.0,3.0,1.3,0.9,0.3,0.3,2.0,0.0,4.3,-1.8,0,0,11.1055119753
41998,1610612744,Players,1510,Brevin Knight,39,20,19,0.513,30.5,3.4,8.1,0.425,0.0,0.1,0.0,2.7,3.6,0.745,0.4,2.9,3.4,7.7,2.7,1.8,0.2,0.6,2.9,0.0,9.6,1.0,5,0,17.2240297596
41998,1610612744,Players,1538,Cedric Henderson,50,22,28,0.44,30.4,3.8,9.1,0.417,0.0,0.2,0.167,1.5,1.8,0.813,0.9,3.0,3.9,2.3,1.9,1.2,0.5,0.6,2.7,0.0,9.1,-2.0,1,0,10.5378512176
41998,1610612744,Players,916,Corie Blount,20,12,8,0.6,18.5,1.2,3.4,0.343,0.0,0.0,0.0,1.1,2.1,0.524,1.7,3.6,5.3,0.5,0.8,0.9,0.6,0.4,2.4,0.0,3.4,1.6,1,0,10.0172939168
41998,1610612744,Players,198,Danny Ferry,50,22,28,0.44,21.1,2.8,5.9,0.476,0.8,1.9,0.392,0.6,0.7,0.879,0.3,1.7,2.0,1.1,0.8,0.5,0.2,0.1,2.3,0.0,7.0,-0.4,0,0,11.4613579362
41998,1610612744,Players,1507,Derek Anderson,38,16,22,0.421,25.8,3.3,8.3,0.398,0.6,1.8,0.304,3.6,4.3,0.836,0.5,2.3,2.9,3.8,2.2,1.3,0.1,0.3,1.9,0.0,10.8,-0.8,2,0,17.5479560021
41998,1610612744,Players,1863,Earl Boykins,17,6,11,0.353,10.1,1.2,3.4,0.345,0.1,0.8,0.154,0.1,0.2,0.667,0.4,0.4,0.8,1.6,0.8,0.3,0.0,0.1,1.0,0.0,2.6,-2.1,0,0,6.63946722636
41998,1610612744,Players,271,Johnny Newman,50,22,28,0.44,19.0,2.1,5.0,0.422,0.5,1.2,0.377,1.4,1.7,0.81,0.3,1.2,1.5,0.8,0.8,0.6,0.2,0.4,2.5,0.0,6.1,-0.6,0,0,9.47703268049
41998,1610612744,Players,1036,Litterial Green,1,0,1,0.0,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,-24.7766505677
41998,1610612744,Players,348,Mitchell Butler,31,12,19,0.387,13.4,2.2,4.5,0.482,0.4,0.9,0.379,0.7,1.0,0.719,0.4,1.0,1.4,0.7,0.9,0.5,0.1,0.5,1.3,0.0,5.4,0.2,0,0,13.8780023823
41998,1610612744,Players,1756,Ryan Stack,18,4,14,0.222,11.2,0.8,2.1,0.378,0.0,0.0,0.0,1.1,1.1,0.95,1.1,0.8,1.9,0.3,0.5,0.1,0.6,0.3,1.7,0.0,2.6,-3.7,0,0,9.89007790892
41998,1610612744,Players,431,Shawn Kemp,42,21,21,0.5,35.0,6.6,13.7,0.482,0.0,0.0,0.5,7.3,9.3,0.789,3.1,6.1,9.2,2.4,3.0,1.1,1.1,2.1,3.8,0.0,20.5,0.6,20,0,25.1442533405
41998,1610612744,Players,958,Vitaly Potapenko,17,8,9,0.471,27.5,3.2,7.4,0.437,0.0,0.1,0.0,1.9,2.9,0.673,1.4,4.2,5.5,0.9,1.6,0.6,0.9,0.8,3.1,0.1,8.4,2.5,1,0,10.3414793108
41998,1610612744,Players,445,Wesley Person,45,22,23,0.489,29.8,4.4,9.7,0.453,1.7,4.4,0.375,0.7,1.2,0.604,0.4,2.7,3.2,1.8,0.9,0.8,0.4,0.4,1.2,0.0,11.2,-2.0,0,0,15.6470029148
41998,1610612744,Players,980,Zydrunas Ilgauskas,5,2,3,0.4,34.1,5.8,11.4,0.509,0.0,0.0,0.0,3.6,6.0,0.6,3.4,5.4,8.8,0.8,1.8,0.8,1.4,0.8,4.8,0.0,15.2,-2.4,2,0,18.3113891427
41998,1610612745,Players,292,Anthony Miller,29,18,11,0.621,8.5,1.0,2.1,0.467,0.0,0.0,0.0,0.5,0.8,0.636,0.9,1.4,2.3,0.2,0.3,0.2,0.2,0.2,1.2,0.0,2.4,0.9,0,0,13.3867774099
41998,1610612745,Players,156,Antoine Carr,18,10,8,0.556,8.4,1.2,2.9,0.404,0.0,0.1,0.0,0.3,0.4,0.714,0.5,1.2,1.7,0.5,0.5,0.1,0.6,0.2,1.7,0.0,2.6,-0.6,0,0,9.27966808603
41998,1610612745,Players,85,Brent Price,40,26,14,0.65,20.3,2.5,5.2,0.483,1.2,2.8,0.411,1.2,1.5,0.754,0.5,1.5,2.0,2.8,1.6,0.8,0.0,0.2,2.3,0.0,7.3,0.6,0,0,15.5594797054
41998,1610612745,Players,1724,Bryce Drew,34,19,15,0.559,13.0,1.4,3.8,0.364,0.5,1.4,0.327,0.2,0.2,1.0,0.1,0.9,0.9,1.5,0.9,0.4,0.1,0.1,1.8,0.0,3.5,-0.3,0,0,6.31297552867
41998,1610612745,Players,787,Charles Barkley,42,27,15,0.643,36.3,5.7,12.0,0.478,0.1,0.6,0.16,4.6,6.4,0.719,4.0,8.3,12.3,4.6,2.4,1.0,0.3,1.3,2.1,0.0,16.1,3.2,29,0,24.7269102135
41998,1610612745,Players,1749,Cuttino Mobley,49,31,18,0.633,29.7,3.5,8.3,0.425,1.1,3.0,0.358,1.8,2.2,0.818,0.4,1.8,2.3,2.5,1.6,0.9,0.5,0.5,2.0,0.0,9.9,2.0,0,0,12.7565178018
41998,1610612745,Players,698,Eddie Johnson,3,1,2,0.333,6.0,2.0,4.3,0.462,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,0.3,1.0,0.0,4.0,-2.7,0,0,9.54404312496
41998,1610612745,Players,165,Hakeem Olajuwon,50,31,19,0.62,35.7,7.5,14.5,0.514,0.1,0.3,0.308,3.9,5.4,0.717,2.1,7.4,9.6,1.8,2.8,1.6,2.5,0.6,3.2,0.0,18.9,1.2,25,0,24.6925091205
41998,1610612745,Players,672,Matt Bullard,41,24,17,0.585,10.0,1.0,2.8,0.377,0.6,1.5,0.387,0.2,0.2,0.7,0.2,0.8,1.0,0.4,0.3,0.3,0.1,0.2,0.7,0.0,2.9,0.0,0,0,9.50027226876
41998,1610612745,Players,1074,Matt Maloney,15,7,8,0.467,12.4,0.3,1.9,0.179,0.1,1.0,0.067,0.7,0.7,0.909,0.1,0.5,0.7,1.4,0.9,0.3,0.0,0.0,0.5,0.0,1.4,-0.8,0,0,2.27961841197
41998,1610612745,Players,1722,Michael Dickerson,50,31,19,0.62,31.1,4.3,9.2,0.465,1.4,3.3,0.433,0.9,1.4,0.639,0.5,1.1,1.7,1.9,1.3,0.5,0.2,0.7,1.8,0.0,10.9,2.7,0,0,12.0861283891
41998,1610612745,Players,970,Othella Harrington,41,28,13,0.683,22.0,3.8,7.4,0.513,0.0,0.0,0.0,2.1,3.0,0.721,1.8,4.2,6.0,0.4,1.5,0.1,0.6,0.8,2.5,0.0,9.8,1.2,5,0,16.4176060478
41998,1610612745,Players,1518,Rodrick Rhodes,3,1,2,0.333,11.0,0.7,2.7,0.25,0.0,0.0,0.0,1.7,2.0,0.833,0.7,0.7,1.3,0.3,1.7,0.3,0.0,0.3,1.7,0.0,3.0,-10.3,0,0,-0.808440728445
41998,1610612745,Players,694,Sam Mack,25,14,11,0.56,20.3,3.2,6.9,0.471,1.8,4.4,0.405,0.9,1.1,0.821,0.3,1.4,1.7,1.3,0.5,0.6,0.1,0.2,1.6,0.0,9.2,1.9,0,0,18.4204092646
41998,1610612745,Players,937,Scottie Pippen,50,31,19,0.62,40.3,5.2,12.1,0.432,1.4,4.2,0.34,2.6,3.7,0.721,1.3,5.2,6.5,5.9,3.2,2.0,0.7,0.6,2.4,0.0,14.5,1.2,9,2,17.6174611021
41998,1610612745,Players,914,Stanley Roberts,6,4,2,0.667,5.3,0.8,2.2,0.385,0.0,0.0,0.0,0.7,1.3,0.5,0.7,1.2,1.8,0.0,0.7,0.0,0.2,0.3,0.3,0.0,2.3,2.5,0,0,10.0542512323
41998,1610612754,Players,292,Anthony Miller,29,18,11,0.621,8.5,1.0,2.1,0.467,0.0,0.0,0.0,0.5,0.8,0.636,0.9,1.4,2.3,0.2,0.3,0.2,0.2,0.2,1.2,0.0,2.4,0.9,0,0,13.4968028267
41998,1610612754,Players,156,Antoine Carr,18,10,8,0.556,8.4,1.2,2.9,0.404,0.0,0.1,0.0,0.3,0.4,0.714,0.5,1.2,1.7,0.5,0.5,0.1,0.6,0.2,1.7,0.0,2.6,-0.6,0,0,9.404920028
41998,1610612754,Players,85,Brent Price,40,26,14,0.65,20.3,2.5,5.2,0.483,1.2,2.8,0.411,1.2,1.5,0.754,0.5,1.5,2.0,2.8,1.6,0.8,0.0,0.2,2.3,0.0,7.3,0.6,0,0,15.6740782087
41998,1610612754,Players,1724,Bryce Drew,34,19,15,0.559,13.0,1.4,3.8,0.364,0.5,1.4,0.327,0.2,0.2,1.0,0.1,0.9,0.9,1.5,0.9,0.4,0.1,0.1,1.8,0.0,3.5,-0.3,0,0,6.40469841804
41998,1610612754,Players,787,Charles Barkley,42,27,15,0.643,36.3,5.7,12.0,0.478,0.1,0.6,0.16,4.6,6.4,0.719,4.0,8.3,12.3,4.6,2.4,1.0,0.3,1.3,2.1,0.0,16.1,3.2,29,0,24.8850341415
41998,1610612754,Players,1749,Cuttino Mobley,49,31,18,0.633,29.7,3.5,8.3,0.425,1.1,3.0,0.358,1.8,2.2,0.818,0.4,1.8,2.3,2.5,1.6,0.9,0.5,0.5,2.0,0.0,9.9,2.0,0,0,12.8671220658
41998,1610612754,Players,698,Eddie Johnson,3,1,2,0.333,6.0,2.0,4.3,0.462,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,0.3,1.0,0.0,4.0,-2.7,0,0,9.81681350653
41998,1610612754,Players,165,Hakeem Olajuwon,50,31,19,0.62,35.7,7.5,14.5,0.514,0.1,0.3,0.308,3.9,5.4,0.717,2.1,7.4,9.6,1.8,2.8,1.6,2.5,0.6,3.2,0.0,18.9,1.2,25,0,24.8899654732
41998,1610612754,Players,672,Matt Bullard,41,24,17,0.585,10.0,1.0,2.8,0.377,0.6,1.5,0.387,0.2,0.2,0.7,0.2,0.8,1.0,0.4,0.3,0.3,0.1,0.2,0.7,0.0,2.9,0.0,0,0,9.58677957915
41998,1610612754,Players,1074,Matt Maloney,15,7,8,0.467,12.4,0.3,1.9,0.179,0.1,1.0,0.067,0.7,0.7,0.909,0.1,0.5,0.7,1.4,0.9,0.3,0.0,0.0,0.5,0.0,1.4,-0.8,0,0,2.31261520235
41998,1610612754,Players,1722,Michael Dickerson,50,31,19,0.62,31.1,4.3,9.2,0.465,1.4,3.3,0.433,0.9,1.4,0.639,0.5,1.1,1.7,1.9,1.3,0.5,0.2,0.7,1.8,0.0,10.9,2.7,0,0,12.2060372874
41998,1610612754,Players,970,Othella Harrington,41,28,13,0.683,22.0,3.8,7.4,0.513,0.0,0.0,0.0,2.1,3.0,0.721,1.8,4.2,6.0,0.4,1.5,0.1,0.6,0.8,2.5,0.0,9.8,1.2,5,0,16.5812689078
41998,1610612754,Players,1518,Rodrick Rhodes,3,1,2,0.333,11.0,0.7,2.7,0.25,0.0,0.0,0.0,1.7,2.0,0.833,0.7,0.7,1.3,0.3,1.7,0.3,0.0,0.3,1.7,0.0,3.0,-10.3,0,0,-0.720232141637
41998,1610612754,Players,694,Sam Mack,25,14,11,0.56,20.3,3.2,6.9,0.471,1.8,4.4,0.405,0.9,1.1,0.821,0.3,1.4,1.7,1.3,0.5,0.6,0.1,0.2,1.6,0.0,9.2,1.9,0,0,18.5597700764
41998,1610612754,Players,937,Scottie Pippen,50,31,19,0.62,40.3,5.2,12.1,0.432,1.4,4.2,0.34,2.6,3.7,0.721,1.3,5.2,6.5,5.9,3.2,2.0,0.7,0.6,2.4,0.0,14.5,1.2,9,2,17.7381341399
41998,1610612754,Players,914,Stanley Roberts,6,4,2,0.667,5.3,0.8,2.2,0.385,0.0,0.0,0.0,0.7,1.3,0.5,0.7,1.2,1.8,0.0,0.7,0.0,0.2,0.3,0.3,0.0,2.3,2.5,0,0,10.2086504348
41998,1610612746,Players,292,Anthony Miller,29,18,11,0.621,8.5,1.0,2.1,0.467,0.0,0.0,0.0,0.5,0.8,0.636,0.9,1.4,2.3,0.2,0.3,0.2,0.2,0.2,1.2,0.0,2.4,0.9,0,0,13.9804958037
41998,1610612746,Players,156,Antoine Carr,18,10,8,0.556,8.4,1.2,2.9,0.404,0.0,0.1,0.0,0.3,0.4,0.714,0.5,1.2,1.7,0.5,0.5,0.1,0.6,0.2,1.7,0.0,2.6,-0.6,0,0,9.95555174966
41998,1610612746,Players,85,Brent Price,40,26,14,0.65,20.3,2.5,5.2,0.483,1.2,2.8,0.411,1.2,1.5,0.754,0.5,1.5,2.0,2.8,1.6,0.8,0.0,0.2,2.3,0.0,7.3,0.6,0,0,16.1778753569
41998,1610612746,Players,1724,Bryce Drew,34,19,15,0.559,13.0,1.4,3.8,0.364,0.5,1.4,0.327,0.2,0.2,1.0,0.1,0.9,0.9,1.5,0.9,0.4,0.1,0.1,1.8,0.0,3.5,-0.3,0,0,6.8079299504
41998,1610612746,Players,787,Charles Barkley,42,27,15,0.643,36.3,5.7,12.0,0.478,0.1,0.6,0.16,4.6,6.4,0.719,4.0,8.3,12.3,4.6,2.4,1.0,0.3,1.3,2.1,0.0,16.1,3.2,29,0,25.5801774611
41998,1610612746,Players,1749,Cuttino Mobley,49,31,18,0.633,29.7,3.5,8.3,0.425,1.1,3.0,0.358,1.8,2.2,0.818,0.4,1.8,2.3,2.5,1.6,0.9,0.5,0.5,2.0,0.0,9.9,2.0,0,0,13.3533597666
41998,1610612746,Players,698,Eddie Johnson,3,1,2,0.333,6.0,2.0,4.3,0.462,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,0.3,1.0,0.0,4.0,-2.7,0,0,11.0159647729
41998,1610612746,Players,165,Hakeem Olajuwon,50,31,19,0.62,35.7,7.5,14.5,0.514,0.1,0.3,0.308,3.9,5.4,0.717,2.1,7.4,9.6,1.8,2.8,1.6,2.5,0.6,3.2,0.0,18.9,1.2,25,0,25.7580217262
41998,1610612746,Players,672,Matt Bullard,41,24,17,0.585,10.0,1.0,2.8,0.377,0.6,1.5,0.387,0.2,0.2,0.7,0.2,0.8,1.0,0.4,0.3,0.3,0.1,0.2,0.7,0.0,2.9,0.0,0,0,9.96708241926
41998,1610612746,Players,1074,Matt Maloney,15,7,8,0.467,12.4,0.3,1.9,0.179,0.1,1.0,0.067,0.7,0.7,0.909,0.1,0.5,0.7,1.4,0.9,0.3,0.0,0.0,0.5,0.0,1.4,-0.8,0,0,2.4576754642
41998,1610612746,Players,1722,Michael Dickerson,50,31,19,0.62,31.1,4.3,9.2,0.465,1.4,3.3,0.433,0.9,1.4,0.639,0.5,1.1,1.7,1.9,1.3,0.5,0.2,0.7,1.8,0.0,10.9,2.7,0,0,12.7331799577
41998,1610612746,Players,970,Othella Harrington,41,28,13,0.683,22.0,3.8,7.4,0.513,0.0,0.0,0.0,2.1,3.0,0.721,1.8,4.2,6.0,0.4,1.5,0.1,0.6,0.8,2.5,0.0,9.8,1.2,5,0,17.3007624423
41998,1610612746,Players,1518,Rodrick Rhodes,3,1,2,0.333,11.0,0.7,2.7,0.25,0.0,0.0,0.0,1.7,2.0,0.833,0.7,0.7,1.3,0.3,1.7,0.3,0.0,0.3,1.7,0.0,3.0,-10.3,0,0,-0.332450161926
41998,1610612746,Players,694,Sam Mack,25,14,11,0.56,20.3,3.2,6.9,0.471,1.8,4.4,0.405,0.9,1.1,0.821,0.3,1.4,1.7,1.3,0.5,0.6,0.1,0.2,1.6,0.0,9.2,1.9,0,0,19.1724271141
41998,1610612746,Players,937,Scottie Pippen,50,31,19,0.62,40.3,5.2,12.1,0.432,1.4,4.2,0.34,2.6,3.7,0.721,1.3,5.2,6.5,5.9,3.2,2.0,0.7,0.6,2.4,0.0,14.5,1.2,9,2,18.2686361146
41998,1610612746,Players,914,Stanley Roberts,6,4,2,0.667,5.3,0.8,2.2,0.385,0.0,0.0,0.0,0.7,1.3,0.5,0.7,1.2,1.8,0.0,0.7,0.0,0.2,0.3,0.3,0.0,2.3,2.5,0,0,10.8874191416
41998,1610612747,Players,916,Corie Blount,14,8,6,0.571,11.6,0.9,2.4,0.394,0.0,0.1,0.0,0.4,0.9,0.5,1.7,1.6,3.3,0.1,0.4,0.1,0.3,0.2,1.9,0.0,2.3,0.6,0,0,7.1117243758
41998,1610612747,Players,23,Dennis Rodman,23,17,6,0.739,28.7,0.7,2.0,0.348,0.0,0.1,0.0,0.7,1.7,0.436,2.7,8.5,11.2,1.3,1.3,0.4,0.5,0.2,3.1,0.1,2.1,-0.7,0,0,8.02433568697
41998,1610612747,Players,965,Derek Fisher,50,31,19,0.62,22.6,2.0,5.3,0.376,0.8,1.9,0.392,1.2,1.6,0.759,0.4,1.4,1.8,3.9,1.5,1.2,0.0,0.4,1.9,0.0,5.9,4.3,0,0,13.0539468298
41998,1610612747,Players,157,Derek Harper,45,29,16,0.644,24.9,2.7,6.5,0.412,1.0,2.6,0.368,0.6,0.7,0.813,0.3,1.2,1.5,4.2,1.2,1.0,0.1,0.1,1.5,0.0,6.9,-1.7,0,0,14.3127962577
41998,1610612747,Players,224,Eddie Jones,20,14,6,0.7,36.2,4.8,11.4,0.423,1.0,3.2,0.313,3.0,4.0,0.738,1.0,2.8,3.8,3.1,1.1,1.8,1.2,0.7,2.1,0.0,13.6,5.7,0,0,18.1921712226
41998,1610612747,Players,922,Elden Campbell,17,11,6,0.647,19.1,2.6,5.9,0.436,0.0,0.0,0.0,2.2,3.6,0.613,2.2,3.4,5.6,0.5,1.3,0.1,0.9,0.6,3.0,0.0,7.4,-1.1,1,0,13.902665151
41998,1610612747,Players,779,Glen Rice,27,16,11,0.593,36.5,6.3,14.7,0.432,2.0,5.0,0.393,2.9,3.3,0.856,0.3,3.3,3.7,2.6,1.7,0.6,0.2,0.6,2.5,0.0,17.5,2.0,1,0,16.464364841
41998,1610612747,Players,462,J.R. Reid,25,12,13,0.48,18.9,1.8,4.3,0.407,0.0,0.0,0.0,1.5,2.1,0.717,1.0,3.0,4.0,0.9,0.9,0.6,0.0,0.2,2.9,0.0,5.0,0.0,0,0,9.30161114012
41998,1610612747,Players,977,Kobe Bryant,50,31,19,0.62,37.9,7.2,15.6,0.465,0.5,2.0,0.267,4.9,5.8,0.839,1.1,4.2,5.3,3.8,3.1,1.4,1.0,0.8,3.1,0.0,19.9,1.8,9,0,20.4692904958
41998,1610612747,Players,296,Rick Fox,44,27,17,0.614,21.4,3.4,7.5,0.448,0.7,2.2,0.337,1.5,2.0,0.742,0.6,1.4,2.0,2.0,1.3,0.6,0.2,0.5,2.6,0.0,9.0,2.1,0,0,14.2800297768
41998,1610612747,Players,109,Robert Horry,38,24,14,0.632,19.6,1.8,3.8,0.459,0.5,1.2,0.444,0.9,1.2,0.739,1.4,2.5,4.0,1.5,1.3,0.9,1.0,0.2,2.7,0.0,4.9,3.1,2,0,14.121375041
41998,1610612747,Players,1739,Ruben Patterson,24,14,10,0.583,5.9,0.9,2.1,0.412,0.0,0.3,0.167,0.9,1.3,0.71,0.7,0.5,1.3,0.1,0.5,0.2,0.1,0.2,0.7,0.0,2.7,-1.1,0,0,15.3772794107
41998,1610612747,Players,1734,Sam Jacobson,2,1,1,0.5,6.0,1.5,2.5,0.6,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,4.0,3.0,0,0,21.9460559804
41998,1610612747,Players,399,Sean Rooks,36,21,15,0.583,8.7,0.9,2.2,0.405,0.0,0.1,0.0,0.9,1.3,0.708,0.9,1.1,2.0,0.3,0.6,0.1,0.3,0.4,1.7,0.0,2.7,-1.3,0,0,9.14243818083
41998,1610612747,Players,406,Shaquille O'Neal,49,31,18,0.633,34.8,10.4,18.1,0.576,0.0,0.0,0.0,5.5,10.2,0.54,3.8,6.9,10.7,2.3,2.5,0.7,1.7,0.5,3.2,0.0,26.3,4.6,30,0,33.5719948896
41998,1610612747,Players,969,Travis Knight,37,24,13,0.649,14.3,1.8,3.5,0.515,0.0,0.0,0.0,0.6,0.8,0.759,0.9,2.5,3.5,0.8,0.9,0.6,0.7,0.1,2.9,0.0,4.2,0.4,1,0,12.7922903801
41998,1610612747,Players,1731,Tyronn Lue,15,7,8,0.467,12.7,1.9,4.3,0.431,0.5,1.1,0.438,0.8,1.4,0.571,0.1,0.3,0.3,1.7,0.7,0.3,0.0,0.4,1.9,0.0,5.0,-0.1,0,0,11.6947361944
41998,1610612748,Players,297,Alonzo Mourning,46,32,14,0.696,38.2,7.0,13.8,0.512,0.0,0.0,0.0,6.0,9.2,0.652,3.6,7.4,11.0,1.6,3.0,0.7,3.9,0.9,3.5,0.0,20.1,7.4,29,0,24.5997286547
41998,1610612748,Players,898,Blue Edwards,24,17,7,0.708,11.9,1.3,3.0,0.444,0.2,0.4,0.4,0.4,0.5,0.692,0.3,1.1,1.4,1.3,0.9,0.7,0.2,0.1,1.0,0.0,3.2,-0.5,0,0,11.9265002611
41998,1610612748,Players,221,Clar. Weatherspoon,49,33,16,0.673,21.2,2.9,5.4,0.534,0.0,0.0,0.0,2.3,2.9,0.804,1.5,3.5,5.0,0.7,1.2,0.6,0.3,0.6,2.2,0.0,8.1,1.0,1,0,17.0993589174
41998,1610612748,Players,105,Dan Majerle,48,32,16,0.667,33.9,2.5,6.2,0.396,1.4,4.2,0.335,0.7,1.0,0.717,0.4,3.9,4.3,3.1,1.1,0.8,0.1,0.2,2.1,0.0,7.0,4.8,0,0,10.2605207211
41998,1610612748,Players,190,Duane Causwell,19,15,4,0.789,7.2,1.1,1.8,0.571,0.0,0.0,0.0,0.2,0.6,0.333,0.7,1.1,1.8,0.1,0.9,0.0,0.6,0.1,1.7,0.0,2.3,-3.2,0,0,7.91994842063
41998,1610612748,Players,469,Jamal Mashburn,24,15,9,0.625,35.6,5.6,12.4,0.451,0.5,1.3,0.433,3.1,4.3,0.721,1.0,5.1,6.1,3.1,2.5,0.8,0.1,0.8,2.4,0.0,14.8,3.9,1,0,15.0247965663
41998,1610612748,Players,320,Jamie Watson,3,2,1,0.667,5.9,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.7,2.3,0,0,0.637113023219
41998,1610612748,Players,173,Keith Askins,33,20,13,0.606,12.6,0.6,1.9,0.323,0.2,0.9,0.276,0.2,0.2,0.625,0.3,1.0,1.3,0.3,0.4,0.5,0.1,0.1,1.8,0.0,1.6,2.5,0,0,2.29867135575
41998,1610612748,Players,707,Mark Davis,4,2,2,0.5,8.8,0.5,1.5,0.333,0.0,0.0,0.0,1.3,1.5,0.833,0.5,1.3,1.8,0.3,1.8,0.3,0.0,0.3,3.0,0.3,2.3,-2.3,0,0,-5.30805845285
41998,1610612748,Players,1110,Mark Strickland,32,22,10,0.688,11.1,1.6,3.2,0.495,0.0,0.0,0.0,0.6,0.8,0.731,0.8,1.6,2.4,0.3,0.4,0.2,0.3,0.3,0.9,0.0,3.7,0.0,0,0,15.2400150477
41998,1610612748,Players,55,Marty Conlon,7,5,2,0.714,5.0,0.4,1.9,0.231,0.0,0.0,0.0,0.3,0.3,1.0,0.1,0.6,0.7,0.1,0.4,0.0,0.1,0.1,0.9,0.0,1.1,-0.3,0,0,-6.79216885575
41998,1610612748,Players,136,P.J. Brown,50,33,17,0.66,32.2,4.6,9.5,0.48,0.0,0.0,0.0,2.3,2.9,0.774,2.3,4.6,6.9,1.3,1.4,0.9,1.0,0.6,3.3,0.0,11.4,4.0,7,0,15.8963486062
41998,1610612748,Players,777,Rex Walters,33,24,9,0.727,15.3,1.1,2.9,0.365,0.4,1.2,0.316,0.6,0.7,0.826,0.3,1.2,1.5,1.8,1.0,0.3,0.1,0.3,1.9,0.0,3.1,0.9,0,0,6.70178278004
41998,1610612748,Players,371,Terry Mills,1,0,1,0.0,29.5,3.0,8.0,0.375,2.0,4.0,0.5,1.0,2.0,0.5,3.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,9.0,-7.0,0,0,6.03615069942
41998,1610612748,Players,345,Terry Porter,50,33,17,0.66,27.3,3.4,7.4,0.465,1.2,2.8,0.411,2.5,3.0,0.831,0.3,2.5,2.8,2.9,1.5,1.0,0.2,0.2,1.9,0.0,10.5,2.0,1,0,17.0685250383
41998,1610612748,Players,896,Tim Hardaway,48,32,16,0.667,36.8,6.3,15.7,0.4,2.3,6.5,0.36,2.5,3.1,0.812,0.3,2.9,3.2,7.3,2.7,1.2,0.1,0.4,2.1,0.0,17.4,4.9,5,0,19.1948565938
41998,1610612748,Players,702,Voshon Lenard,12,8,4,0.667,15.7,2.6,6.6,0.392,1.0,2.9,0.343,0.7,0.9,0.727,0.3,1.0,1.3,0.8,0.6,0.3,0.1,0.3,1.5,0.0,6.8,-3.3,0,0,12.1022493113
41998,1610612749,Players,1817,Adonis Jordan,4,2,2,0.5,4.6,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.8,0.5,0.8,0.0,0.0,0.0,0.0,1.5,-4.0,0,0,20.9364920279
